Date,Product ID,Product Quantity,Units sold,Day,Month,Year,DayOfWeek,Category,DayType,Week_of_Year,Rainfall
2023-03-28,18,80ML,52,28,3,2023,Tuesday,YOGHURT,Weekday,13,0.0
2023-03-19,18,80ML,2,19,3,2023,Sunday,YOGHURT,Weekend,11,32.7
2023-03-19,18,80ML,5,19,3,2023,Sunday,YOGHURT,Weekend,11,32.7
2023-03-22,18,80ML,76,22,3,2023,Wednesday,YOGHURT,Weekday,12,37.2
2023-03-22,18,80ML,48,22,3,2023,Wednesday,YOGHURT,Weekday,12,37.2
2023-03-23,18,80ML,21,23,3,2023,Thursday,YOGHURT,Weekday,12,1.3
2023-03-23,18,80ML,1,23,3,2023,Thursday,YOGHURT,Weekday,12,1.3
2023-03-23,18,80ML,4,23,3,2023,Thursday,YOGHURT,Weekday,12,1.3
2023-03-23,18,80ML,13,23,3,2023,Thursday,YOGHURT,Weekday,12,1.3
2023-03-22,18,80ML,34,22,3,2023,Wednesday,YOGHURT,Weekday,12,37.2
2023-03-22,18,80ML,9,22,3,2023,Wednesday,YOGHURT,Weekday,12,37.2
2023-03-22,18,80ML,7,22,3,2023,Wednesday,YOGHURT,Weekday,12,37.2
2023-03-23,18,80ML,38,23,3,2023,Thursday,YOGHURT,Weekday,12,1.3
2023-03-24,18,80ML,104,24,3,2023,Friday,YOGHURT,Weekday,12,5.2
2023-03-24,18,80ML,6,24,3,2023,Friday,YOGHURT,Weekday,12,5.2
2023-03-24,18,80ML,12,24,3,2023,Friday,YOGHURT,Weekday,12,5.2
2023-03-24,18,80ML,24,24,3,2023,Friday,YOGHURT,Weekday,12,5.2
2023-03-24,18,80ML,10,24,3,2023,Friday,YOGHURT,Weekday,12,5.2
2023-03-24,18,80ML,16,24,3,2023,Friday,YOGHURT,Weekday,12,5.2
2023-03-24,18,80ML,2,24,3,2023,Friday,YOGHURT,Weekday,12,5.2
2023-03-24,18,80ML,5,24,3,2023,Friday,YOGHURT,Weekday,12,5.2
2023-03-24,18,80ML,1,24,3,2023,Friday,YOGHURT,Weekday,12,5.2
2023-03-24,18,80ML,4,24,3,2023,Friday,YOGHURT,Weekday,12,5.2
2023-03-24,18,80ML,30,24,3,2023,Friday,YOGHURT,Weekday,12,5.2
2023-03-24,18,80ML,20,24,3,2023,Friday,YOGHURT,Weekday,12,5.2
2023-03-24,18,80ML,48,24,3,2023,Friday,YOGHURT,Weekday,12,5.2
2023-03-24,18,80ML,4,24,3,2023,Friday,YOGHURT,Weekday,12,5.2
2023-03-24,18,80ML,7,24,3,2023,Friday,YOGHURT,Weekday,12,5.2
2023-03-24,18,80ML,1,24,3,2023,Friday,YOGHURT,Weekday,12,5.2
2023-03-25,18,80ML,10,25,3,2023,Saturday,YOGHURT,Weekend,12,0.0
2023-03-25,18,80ML,1,25,3,2023,Saturday,YOGHURT,Weekend,12,0.0
2023-03-25,18,80ML,8,25,3,2023,Saturday,YOGHURT,Weekend,12,0.0
2023-03-25,18,80ML,88,25,3,2023,Saturday,YOGHURT,Weekend,12,0.0
2023-03-25,18,80ML,133,25,3,2023,Saturday,YOGHURT,Weekend,12,0.0
2023-03-25,18,80ML,18,25,3,2023,Saturday,YOGHURT,Weekend,12,0.0
2023-03-25,18,80ML,17,25,3,2023,Saturday,YOGHURT,Weekend,12,0.0
2023-03-25,18,80ML,13,25,3,2023,Saturday,YOGHURT,Weekend,12,0.0
2023-03-25,18,80ML,16,25,3,2023,Saturday,YOGHURT,Weekend,12,0.0
2023-03-25,18,80ML,74,25,3,2023,Saturday,YOGHURT,Weekend,12,0.0
2023-03-26,18,80ML,14,26,3,2023,Sunday,YOGHURT,Weekend,12,1.6
2023-03-26,18,80ML,38,26,3,2023,Sunday,YOGHURT,Weekend,12,1.6
2023-03-26,18,80ML,116,26,3,2023,Sunday,YOGHURT,Weekend,12,1.6
2023-03-26,18,80ML,10,26,3,2023,Sunday,YOGHURT,Weekend,12,1.6
2023-03-26,18,80ML,13,26,3,2023,Sunday,YOGHURT,Weekend,12,1.6
2023-03-26,18,80ML,11,26,3,2023,Sunday,YOGHURT,Weekend,12,1.6
2023-03-26,18,80ML,1,26,3,2023,Sunday,YOGHURT,Weekend,12,1.6
2023-03-26,18,80ML,100,26,3,2023,Sunday,YOGHURT,Weekend,12,1.6
2023-03-26,18,80ML,67,26,3,2023,Sunday,YOGHURT,Weekend,12,1.6
2023-03-26,18,80ML,2,26,3,2023,Sunday,YOGHURT,Weekend,12,1.6
2023-04-08,18,80ML,78,8,4,2023,Saturday,YOGHURT,Weekend,14,0.0
2023-04-08,18,80ML,30,8,4,2023,Saturday,YOGHURT,Weekend,14,0.0
2023-03-27,18,80ML,172,27,3,2023,Monday,YOGHURT,Weekday,13,0.0
2023-03-27,18,80ML,83,27,3,2023,Monday,YOGHURT,Weekday,13,0.0
2023-03-28,18,80ML,6,28,3,2023,Tuesday,YOGHURT,Weekday,13,0.0
2023-03-28,18,80ML,6,28,3,2023,Tuesday,YOGHURT,Weekday,13,0.0
2023-03-28,18,80ML,2,28,3,2023,Tuesday,YOGHURT,Weekday,13,0.0
2023-03-31,18,80ML,144,31,3,2023,Friday,YOGHURT,Weekday,13,0.0
2023-03-31,18,80ML,83,31,3,2023,Friday,YOGHURT,Weekday,13,0.0
2023-03-31,18,80ML,88,31,3,2023,Friday,YOGHURT,Weekday,13,0.0
2023-03-31,18,80ML,120,31,3,2023,Friday,YOGHURT,Weekday,13,0.0
2023-03-31,18,80ML,2,31,3,2023,Friday,YOGHURT,Weekday,13,0.0
2023-03-31,18,80ML,5,31,3,2023,Friday,YOGHURT,Weekday,13,0.0
2023-03-31,18,80ML,12,31,3,2023,Friday,YOGHURT,Weekday,13,0.0
2023-03-31,18,80ML,23,31,3,2023,Friday,YOGHURT,Weekday,13,0.0
2023-04-08,18,80ML,54,8,4,2023,Saturday,YOGHURT,Weekend,14,0.0
2023-04-08,18,80ML,46,8,4,2023,Saturday,YOGHURT,Weekend,14,0.0
2023-04-08,18,80ML,5,8,4,2023,Saturday,YOGHURT,Weekend,14,0.0
2023-04-08,18,80ML,161,8,4,2023,Saturday,YOGHURT,Weekend,14,0.0
2023-04-08,18,80ML,8,8,4,2023,Saturday,YOGHURT,Weekend,14,0.0
2023-04-08,18,80ML,5,8,4,2023,Saturday,YOGHURT,Weekend,14,0.0
2023-04-09,18,80ML,32,9,4,2023,Sunday,YOGHURT,Weekend,14,0.0
2023-04-09,18,80ML,17,9,4,2023,Sunday,YOGHURT,Weekend,14,0.0
2023-04-09,18,80ML,8,9,4,2023,Sunday,YOGHURT,Weekend,14,0.0
2023-04-09,18,80ML,8,9,4,2023,Sunday,YOGHURT,Weekend,14,0.0
2023-03-19,18,80ML,54,19,3,2023,Sunday,YOGHURT,Weekend,11,32.7
2023-03-19,18,80ML,1,19,3,2023,Sunday,YOGHURT,Weekend,11,32.7
2023-03-19,18,80ML,6,19,3,2023,Sunday,YOGHURT,Weekend,11,32.7
2023-03-19,18,80ML,56,19,3,2023,Sunday,YOGHURT,Weekend,11,32.7
2023-03-19,18,80ML,45,19,3,2023,Sunday,YOGHURT,Weekend,11,32.7
2023-03-19,18,80ML,6,19,3,2023,Sunday,YOGHURT,Weekend,11,32.7
2023-03-19,18,80ML,14,19,3,2023,Sunday,YOGHURT,Weekend,11,32.7
2023-03-19,18,80ML,5,19,3,2023,Sunday,YOGHURT,Weekend,11,32.7
2023-03-19,18,80ML,7,19,3,2023,Sunday,YOGHURT,Weekend,11,32.7
2023-03-19,18,80ML,1,19,3,2023,Sunday,YOGHURT,Weekend,11,32.7
2023-04-09,18,80ML,5,9,4,2023,Sunday,YOGHURT,Weekend,14,0.0
2023-04-09,18,80ML,4,9,4,2023,Sunday,YOGHURT,Weekend,14,0.0
2023-03-29,18,80ML,106,29,3,2023,Wednesday,YOGHURT,Weekday,13,11.5
2023-03-29,18,80ML,73,29,3,2023,Wednesday,YOGHURT,Weekday,13,11.5
2023-03-29,18,80ML,72,29,3,2023,Wednesday,YOGHURT,Weekday,13,11.5
2023-03-29,18,80ML,5,29,3,2023,Wednesday,YOGHURT,Weekday,13,11.5
2023-03-29,18,80ML,7,29,3,2023,Wednesday,YOGHURT,Weekday,13,11.5
2023-03-29,18,80ML,17,29,3,2023,Wednesday,YOGHURT,Weekday,13,11.5
2023-03-21,18,80ML,18,21,3,2023,Tuesday,YOGHURT,Weekday,12,0.0
2023-03-21,18,80ML,75,21,3,2023,Tuesday,YOGHURT,Weekday,12,0.0
2023-03-21,18,80ML,4,21,3,2023,Tuesday,YOGHURT,Weekday,12,0.0
2023-03-21,18,80ML,38,21,3,2023,Tuesday,YOGHURT,Weekday,12,0.0
2023-03-21,18,80ML,64,21,3,2023,Tuesday,YOGHURT,Weekday,12,0.0
2023-03-21,18,80ML,18,21,3,2023,Tuesday,YOGHURT,Weekday,12,0.0
2023-03-21,18,80ML,3,21,3,2023,Tuesday,YOGHURT,Weekday,12,0.0
2023-03-21,18,80ML,2,21,3,2023,Tuesday,YOGHURT,Weekday,12,0.0
2023-04-10,18,80ML,1,10,4,2023,Monday,YOGHURT,Weekday,15,8.0
2023-04-10,18,80ML,46,10,4,2023,Monday,YOGHURT,Weekday,15,8.0
2023-04-10,18,80ML,58,10,4,2023,Monday,YOGHURT,Weekday,15,8.0
2023-04-10,18,80ML,65,10,4,2023,Monday,YOGHURT,Weekday,15,8.0
2023-04-10,18,80ML,13,10,4,2023,Monday,YOGHURT,Weekday,15,8.0
2023-04-10,18,80ML,87,10,4,2023,Monday,YOGHURT,Weekday,15,8.0
2023-04-10,18,80ML,10,10,4,2023,Monday,YOGHURT,Weekday,15,8.0
2023-03-29,18,80ML,1,29,3,2023,Wednesday,YOGHURT,Weekday,13,11.5
2023-03-30,18,80ML,64,30,3,2023,Thursday,YOGHURT,Weekday,13,0.0
2023-03-30,18,80ML,6,30,3,2023,Thursday,YOGHURT,Weekday,13,0.0
2023-03-30,18,80ML,18,30,3,2023,Thursday,YOGHURT,Weekday,13,0.0
2023-03-30,18,80ML,119,30,3,2023,Thursday,YOGHURT,Weekday,13,0.0
2023-03-30,18,80ML,41,30,3,2023,Thursday,YOGHURT,Weekday,13,0.0
2023-03-30,18,80ML,22,30,3,2023,Thursday,YOGHURT,Weekday,13,0.0
2023-03-30,18,80ML,36,30,3,2023,Thursday,YOGHURT,Weekday,13,0.0
2023-03-30,18,80ML,12,30,3,2023,Thursday,YOGHURT,Weekday,13,0.0
2023-03-30,18,80ML,9,30,3,2023,Thursday,YOGHURT,Weekday,13,0.0
2023-03-30,18,80ML,15,30,3,2023,Thursday,YOGHURT,Weekday,13,0.0
2023-03-30,18,80ML,2,30,3,2023,Thursday,YOGHURT,Weekday,13,0.0
2023-03-30,18,80ML,8,30,3,2023,Thursday,YOGHURT,Weekday,13,0.0
2023-04-01,18,80ML,6,1,4,2023,Saturday,YOGHURT,Weekend,13,0.6
2023-04-02,18,80ML,65,2,4,2023,Sunday,YOGHURT,Weekend,13,0.0
2023-04-02,18,80ML,23,2,4,2023,Sunday,YOGHURT,Weekend,13,0.0
2023-04-01,18,80ML,13,1,4,2023,Saturday,YOGHURT,Weekend,13,0.6
2023-04-02,18,80ML,75,2,4,2023,Sunday,YOGHURT,Weekend,13,0.0
2023-04-01,18,80ML,60,1,4,2023,Saturday,YOGHURT,Weekend,13,0.6
2023-04-01,18,80ML,11,1,4,2023,Saturday,YOGHURT,Weekend,13,0.6
2023-04-01,18,80ML,11,1,4,2023,Saturday,YOGHURT,Weekend,13,0.6
2023-04-02,18,80ML,12,2,4,2023,Sunday,YOGHURT,Weekend,13,0.0
2023-04-02,18,80ML,8,2,4,2023,Sunday,YOGHURT,Weekend,13,0.0
2023-04-02,18,80ML,146,2,4,2023,Sunday,YOGHURT,Weekend,13,0.0
2023-04-02,18,80ML,74,2,4,2023,Sunday,YOGHURT,Weekend,13,0.0
2023-04-02,18,80ML,5,2,4,2023,Sunday,YOGHURT,Weekend,13,0.0
2023-04-02,18,80ML,9,2,4,2023,Sunday,YOGHURT,Weekend,13,0.0
2023-04-02,18,80ML,8,2,4,2023,Sunday,YOGHURT,Weekend,13,0.0
2023-04-01,18,80ML,68,1,4,2023,Saturday,YOGHURT,Weekend,13,0.6
2023-04-01,18,80ML,59,1,4,2023,Saturday,YOGHURT,Weekend,13,0.6
2023-04-01,18,80ML,3,1,4,2023,Saturday,YOGHURT,Weekend,13,0.6
2023-04-03,18,80ML,60,3,4,2023,Monday,YOGHURT,Weekday,14,3.4
2023-04-03,18,80ML,52,3,4,2023,Monday,YOGHURT,Weekday,14,3.4
2023-04-03,18,80ML,81,3,4,2023,Monday,YOGHURT,Weekday,14,3.4
2023-04-03,18,80ML,55,3,4,2023,Monday,YOGHURT,Weekday,14,3.4
2023-04-03,18,80ML,18,3,4,2023,Monday,YOGHURT,Weekday,14,3.4
2023-04-03,18,80ML,14,3,4,2023,Monday,YOGHURT,Weekday,14,3.4
2023-04-03,18,80ML,13,3,4,2023,Monday,YOGHURT,Weekday,14,3.4
2023-04-03,18,80ML,5,3,4,2023,Monday,YOGHURT,Weekday,14,3.4
2023-04-03,18,80ML,1,3,4,2023,Monday,YOGHURT,Weekday,14,3.4
2023-04-03,18,80ML,1,3,4,2023,Monday,YOGHURT,Weekday,14,3.4
2023-04-04,18,80ML,87,4,4,2023,Tuesday,YOGHURT,Weekday,14,1.2
2023-04-05,18,80ML,69,5,4,2023,Wednesday,YOGHURT,Weekday,14,0.0
2023-04-05,18,80ML,62,5,4,2023,Wednesday,YOGHURT,Weekday,14,0.0
2023-04-05,18,80ML,52,5,4,2023,Wednesday,YOGHURT,Weekday,14,0.0
2023-04-05,18,80ML,9,5,4,2023,Wednesday,YOGHURT,Weekday,14,0.0
2023-04-05,18,80ML,11,5,4,2023,Wednesday,YOGHURT,Weekday,14,0.0
2023-04-04,18,80ML,114,4,4,2023,Tuesday,YOGHURT,Weekday,14,1.2
2023-04-04,18,80ML,287,4,4,2023,Tuesday,YOGHURT,Weekday,14,1.2
2023-04-04,18,80ML,9,4,4,2023,Tuesday,YOGHURT,Weekday,14,1.2
2023-04-04,18,80ML,117,4,4,2023,Tuesday,YOGHURT,Weekday,14,1.2
2023-04-04,18,80ML,19,4,4,2023,Tuesday,YOGHURT,Weekday,14,1.2
2023-04-04,18,80ML,25,4,4,2023,Tuesday,YOGHURT,Weekday,14,1.2
2023-04-04,18,80ML,7,4,4,2023,Tuesday,YOGHURT,Weekday,14,1.2
2023-04-04,18,80ML,5,4,4,2023,Tuesday,YOGHURT,Weekday,14,1.2
2023-04-04,18,80ML,8,4,4,2023,Tuesday,YOGHURT,Weekday,14,1.2
2023-04-05,18,80ML,26,5,4,2023,Wednesday,YOGHURT,Weekday,14,0.0
2023-04-05,18,80ML,7,5,4,2023,Wednesday,YOGHURT,Weekday,14,0.0
2023-04-06,18,80ML,24,6,4,2023,Thursday,YOGHURT,Weekday,14,1.1
2023-04-06,18,80ML,64,6,4,2023,Thursday,YOGHURT,Weekday,14,1.1
2023-04-06,18,80ML,58,6,4,2023,Thursday,YOGHURT,Weekday,14,1.1
2023-04-06,18,80ML,10,6,4,2023,Thursday,YOGHURT,Weekday,14,1.1
2023-04-10,18,80ML,5,10,4,2023,Monday,YOGHURT,Weekday,15,8.0
2023-04-10,18,80ML,6,10,4,2023,Monday,YOGHURT,Weekday,15,8.0
2023-04-10,18,80ML,6,10,4,2023,Monday,YOGHURT,Weekday,15,8.0
2023-03-22,18,80ML,122,22,3,2023,Wednesday,YOGHURT,Weekday,12,37.2
2023-03-22,18,80ML,6,22,3,2023,Wednesday,YOGHURT,Weekday,12,37.2
2023-03-22,18,80ML,10,22,3,2023,Wednesday,YOGHURT,Weekday,12,37.2
2023-03-23,18,80ML,72,23,3,2023,Thursday,YOGHURT,Weekday,12,1.3
2023-03-23,18,80ML,151,23,3,2023,Thursday,YOGHURT,Weekday,12,1.3
2023-04-06,18,80ML,6,6,4,2023,Thursday,YOGHURT,Weekday,14,1.1
2023-04-06,18,80ML,22,6,4,2023,Thursday,YOGHURT,Weekday,14,1.1
2023-04-06,18,80ML,12,6,4,2023,Thursday,YOGHURT,Weekday,14,1.1
2023-04-07,18,80ML,79,7,4,2023,Friday,YOGHURT,Weekday,14,50.4
2023-04-07,18,80ML,38,7,4,2023,Friday,YOGHURT,Weekday,14,50.4
2023-04-07,18,80ML,9,7,4,2023,Friday,YOGHURT,Weekday,14,50.4
2023-04-07,18,80ML,11,7,4,2023,Friday,YOGHURT,Weekday,14,50.4
2023-04-06,18,80ML,4,6,4,2023,Thursday,YOGHURT,Weekday,14,1.1
2023-04-07,18,80ML,28,7,4,2023,Friday,YOGHURT,Weekday,14,50.4
2023-04-07,18,80ML,1,7,4,2023,Friday,YOGHURT,Weekday,14,50.4
2023-04-06,18,80ML,1,6,4,2023,Thursday,YOGHURT,Weekday,14,1.1
2023-04-07,18,80ML,6,7,4,2023,Friday,YOGHURT,Weekday,14,50.4
2023-04-07,18,80ML,10,7,4,2023,Friday,YOGHURT,Weekday,14,50.4
2023-04-09,18,80ML,22,9,4,2023,Sunday,YOGHURT,Weekend,14,0.0
2023-04-09,18,80ML,48,9,4,2023,Sunday,YOGHURT,Weekend,14,0.0
2023-04-09,18,80ML,30,9,4,2023,Sunday,YOGHURT,Weekend,14,0.0
2023-04-16,18,80ML,6,16,4,2023,Sunday,YOGHURT,Weekend,15,0.0
2023-04-16,18,80ML,5,16,4,2023,Sunday,YOGHURT,Weekend,15,0.0
2023-02-25,18,80ML,72,25,2,2023,Saturday,YOGHURT,Weekend,8,1.8
2023-02-25,18,80ML,18,25,2,2023,Saturday,YOGHURT,Weekend,8,1.8
2023-02-25,18,80ML,112,25,2,2023,Saturday,YOGHURT,Weekend,8,1.8
2023-02-25,18,80ML,7,25,2,2023,Saturday,YOGHURT,Weekend,8,1.8
2023-02-25,18,80ML,9,25,2,2023,Saturday,YOGHURT,Weekend,8,1.8
2023-02-26,18,80ML,60,26,2,2023,Sunday,YOGHURT,Weekend,8,0.0
2023-02-26,18,80ML,12,26,2,2023,Sunday,YOGHURT,Weekend,8,0.0
2023-02-26,18,80ML,71,26,2,2023,Sunday,YOGHURT,Weekend,8,0.0
2023-02-26,18,80ML,10,26,2,2023,Sunday,YOGHURT,Weekend,8,0.0
2023-02-26,18,80ML,10,26,2,2023,Sunday,YOGHURT,Weekend,8,0.0
2023-02-26,18,80ML,84,26,2,2023,Sunday,YOGHURT,Weekend,8,0.0
2023-02-26,18,80ML,68,26,2,2023,Sunday,YOGHURT,Weekend,8,0.0
2023-02-26,18,80ML,7,26,2,2023,Sunday,YOGHURT,Weekend,8,0.0
2023-02-27,18,80ML,62,27,2,2023,Monday,YOGHURT,Weekday,9,1.4
2023-02-27,18,80ML,53,27,2,2023,Monday,YOGHURT,Weekday,9,1.4
2023-02-27,18,80ML,92,27,2,2023,Monday,YOGHURT,Weekday,9,1.4
2023-02-27,18,80ML,65,27,2,2023,Monday,YOGHURT,Weekday,9,1.4
2023-02-27,18,80ML,5,27,2,2023,Monday,YOGHURT,Weekday,9,1.4
2023-03-01,18,80ML,52,1,3,2023,Wednesday,YOGHURT,Weekday,9,0.0
2023-03-01,18,80ML,8,1,3,2023,Wednesday,YOGHURT,Weekday,9,0.0
2023-03-02,18,80ML,30,2,3,2023,Thursday,YOGHURT,Weekday,9,0.0
2023-03-03,18,80ML,6,3,3,2023,Friday,YOGHURT,Weekday,9,0.5
2023-03-03,18,80ML,14,3,3,2023,Friday,YOGHURT,Weekday,9,0.5
2023-03-03,18,80ML,6,3,3,2023,Friday,YOGHURT,Weekday,9,0.5
2023-03-03,18,80ML,2,3,3,2023,Friday,YOGHURT,Weekday,9,0.5
2023-03-04,18,80ML,23,4,3,2023,Saturday,YOGHURT,Weekend,9,0.0
2023-03-04,18,80ML,38,4,3,2023,Saturday,YOGHURT,Weekend,9,0.0
2023-03-04,18,80ML,9,4,3,2023,Saturday,YOGHURT,Weekend,9,0.0
2023-03-04,18,80ML,1,4,3,2023,Saturday,YOGHURT,Weekend,9,0.0
2023-03-01,18,80ML,68,1,3,2023,Wednesday,YOGHURT,Weekday,9,0.0
2023-03-02,18,80ML,84,2,3,2023,Thursday,YOGHURT,Weekday,9,0.0
2023-03-02,18,80ML,8,2,3,2023,Thursday,YOGHURT,Weekday,9,0.0
2023-03-02,18,80ML,9,2,3,2023,Thursday,YOGHURT,Weekday,9,0.0
2023-03-01,18,80ML,47,1,3,2023,Wednesday,YOGHURT,Weekday,9,0.0
2023-03-01,18,80ML,17,1,3,2023,Wednesday,YOGHURT,Weekday,9,0.0
2023-03-01,18,80ML,27,1,3,2023,Wednesday,YOGHURT,Weekday,9,0.0
2023-03-02,18,80ML,7,2,3,2023,Thursday,YOGHURT,Weekday,9,0.0
2023-03-03,18,80ML,105,3,3,2023,Friday,YOGHURT,Weekday,9,0.5
2023-03-03,18,80ML,9,3,3,2023,Friday,YOGHURT,Weekday,9,0.5
2023-03-04,18,80ML,35,4,3,2023,Saturday,YOGHURT,Weekend,9,0.0
2023-03-04,18,80ML,5,4,3,2023,Saturday,YOGHURT,Weekend,9,0.0
2023-03-03,18,80ML,59,3,3,2023,Friday,YOGHURT,Weekday,9,0.5
2023-03-03,18,80ML,24,3,3,2023,Friday,YOGHURT,Weekday,9,0.5
2023-03-03,18,80ML,5,3,3,2023,Friday,YOGHURT,Weekday,9,0.5
2023-03-04,18,80ML,36,4,3,2023,Saturday,YOGHURT,Weekend,9,0.0
2023-03-01,18,80ML,118,1,3,2023,Wednesday,YOGHURT,Weekday,9,0.0
2023-03-01,18,80ML,7,1,3,2023,Wednesday,YOGHURT,Weekday,9,0.0
2023-03-02,18,80ML,130,2,3,2023,Thursday,YOGHURT,Weekday,9,0.0
2023-03-02,18,80ML,35,2,3,2023,Thursday,YOGHURT,Weekday,9,0.0
2023-03-04,18,80ML,6,4,3,2023,Saturday,YOGHURT,Weekend,9,0.0
2023-04-13,18,80ML,69,13,4,2023,Thursday,YOGHURT,Weekday,15,5.1
2023-04-13,18,80ML,15,13,4,2023,Thursday,YOGHURT,Weekday,15,5.1
2023-04-13,18,80ML,6,13,4,2023,Thursday,YOGHURT,Weekday,15,5.1
2023-04-13,18,80ML,7,13,4,2023,Thursday,YOGHURT,Weekday,15,5.1
2023-04-15,18,80ML,16,15,4,2023,Saturday,YOGHURT,Weekend,15,22.6
2023-04-15,18,80ML,2,15,4,2023,Saturday,YOGHURT,Weekend,15,22.6
2023-04-15,18,80ML,1,15,4,2023,Saturday,YOGHURT,Weekend,15,22.6
2023-04-15,18,80ML,9,15,4,2023,Saturday,YOGHURT,Weekend,15,22.6
2023-04-16,18,80ML,26,16,4,2023,Sunday,YOGHURT,Weekend,15,0.0
2023-04-13,18,80ML,53,13,4,2023,Thursday,YOGHURT,Weekday,15,5.1
2023-04-15,18,80ML,10,15,4,2023,Saturday,YOGHURT,Weekend,15,22.6
2023-04-16,18,80ML,49,16,4,2023,Sunday,YOGHURT,Weekend,15,0.0
2023-04-13,18,80ML,1,13,4,2023,Thursday,YOGHURT,Weekday,15,5.1
2023-04-13,18,80ML,1,13,4,2023,Thursday,YOGHURT,Weekday,15,5.1
2023-04-15,18,80ML,19,15,4,2023,Saturday,YOGHURT,Weekend,15,22.6
2023-04-15,18,80ML,1,15,4,2023,Saturday,YOGHURT,Weekend,15,22.6
2023-04-18,18,80ML,48,18,4,2023,Tuesday,YOGHURT,Weekday,16,0.0
2023-04-18,18,80ML,19,18,4,2023,Tuesday,YOGHURT,Weekday,16,0.0
2023-04-19,18,80ML,86,19,4,2023,Wednesday,YOGHURT,Weekday,16,0.0
2023-04-19,18,80ML,88,19,4,2023,Wednesday,YOGHURT,Weekday,16,0.0
2023-04-19,18,80ML,6,19,4,2023,Wednesday,YOGHURT,Weekday,16,0.0
2023-04-19,18,80ML,11,19,4,2023,Wednesday,YOGHURT,Weekday,16,0.0
2023-04-18,18,80ML,85,18,4,2023,Tuesday,YOGHURT,Weekday,16,0.0
2023-04-18,18,80ML,12,18,4,2023,Tuesday,YOGHURT,Weekday,16,0.0
2023-04-19,18,80ML,44,19,4,2023,Wednesday,YOGHURT,Weekday,16,0.0
2023-04-19,18,80ML,6,19,4,2023,Wednesday,YOGHURT,Weekday,16,0.0
2023-04-19,18,80ML,10,19,4,2023,Wednesday,YOGHURT,Weekday,16,0.0
2023-04-24,18,80ML,60,24,4,2023,Monday,YOGHURT,Weekday,17,0.6
2023-04-24,18,80ML,5,24,4,2023,Monday,YOGHURT,Weekday,17,0.6
2023-04-24,18,80ML,5,24,4,2023,Monday,YOGHURT,Weekday,17,0.6
2023-04-24,18,80ML,8,24,4,2023,Monday,YOGHURT,Weekday,17,0.6
2023-04-26,18,80ML,64,26,4,2023,Wednesday,YOGHURT,Weekday,17,17.7
2023-04-26,18,80ML,58,26,4,2023,Wednesday,YOGHURT,Weekday,17,17.7
2023-04-12,18,80ML,104,12,4,2023,Wednesday,YOGHURT,Weekday,15,0.0
2023-04-12,18,80ML,10,12,4,2023,Wednesday,YOGHURT,Weekday,15,0.0
2023-04-12,18,80ML,141,12,4,2023,Wednesday,YOGHURT,Weekday,15,0.0
2023-04-12,18,80ML,82,12,4,2023,Wednesday,YOGHURT,Weekday,15,0.0
2023-04-12,18,80ML,40,12,4,2023,Wednesday,YOGHURT,Weekday,15,0.0
2023-04-12,18,80ML,11,12,4,2023,Wednesday,YOGHURT,Weekday,15,0.0
2023-04-12,18,80ML,19,12,4,2023,Wednesday,YOGHURT,Weekday,15,0.0
2023-04-12,18,80ML,163,12,4,2023,Wednesday,YOGHURT,Weekday,15,0.0
2023-04-12,18,80ML,1,12,4,2023,Wednesday,YOGHURT,Weekday,15,0.0
2023-04-12,18,80ML,18,12,4,2023,Wednesday,YOGHURT,Weekday,15,0.0
2023-04-18,18,80ML,14,18,4,2023,Tuesday,YOGHURT,Weekday,16,0.0
2023-04-18,18,80ML,4,18,4,2023,Tuesday,YOGHURT,Weekday,16,0.0
2023-04-18,18,80ML,44,18,4,2023,Tuesday,YOGHURT,Weekday,16,0.0
2023-04-18,18,80ML,5,18,4,2023,Tuesday,YOGHURT,Weekday,16,0.0
2023-04-19,18,80ML,3,19,4,2023,Wednesday,YOGHURT,Weekday,16,0.0
2023-05-04,18,80ML,30,4,5,2023,Thursday,YOGHURT,Weekday,18,70.4
2023-05-04,18,80ML,16,4,5,2023,Thursday,YOGHURT,Weekday,18,70.4
2023-04-13,18,80ML,86,13,4,2023,Thursday,YOGHURT,Weekday,15,5.1
2023-04-13,18,80ML,36,13,4,2023,Thursday,YOGHURT,Weekday,15,5.1
2023-04-13,18,80ML,6,13,4,2023,Thursday,YOGHURT,Weekday,15,5.1
2023-04-15,18,80ML,65,15,4,2023,Saturday,YOGHURT,Weekend,15,22.6
2023-04-16,18,80ML,30,16,4,2023,Sunday,YOGHURT,Weekend,15,0.0
2023-04-20,18,80ML,61,20,4,2023,Thursday,YOGHURT,Weekday,16,0.0
2023-04-20,18,80ML,57,20,4,2023,Thursday,YOGHURT,Weekday,16,0.0
2023-04-20,18,80ML,32,20,4,2023,Thursday,YOGHURT,Weekday,16,0.0
2023-04-20,18,80ML,7,20,4,2023,Thursday,YOGHURT,Weekday,16,0.0
2023-04-20,18,80ML,3,20,4,2023,Thursday,YOGHURT,Weekday,16,0.0
2023-04-20,18,80ML,9,20,4,2023,Thursday,YOGHURT,Weekday,16,0.0
2023-04-21,18,80ML,14,21,4,2023,Friday,YOGHURT,Weekday,16,10.6
2023-04-21,18,80ML,78,21,4,2023,Friday,YOGHURT,Weekday,16,10.6
2023-04-21,18,80ML,28,21,4,2023,Friday,YOGHURT,Weekday,16,10.6
